Date,Survey.Country,Downloads.Internal,Website,STATCompiler,Spatial.Data.Repository,Mobile.App,Downloads.External
2019-07-01,Egypt,347,282,99,0,27,190
2019-08-01,Egypt,441,0,91,57,23,302
2019-09-01,Egypt,555,183,125,41,23,368
2019-10-01,Egypt,379,213,106,0,26,190
2019-11-01,Egypt,503,342,108,0,29,254
2019-12-01,Egypt,396,230,220,59,30,322
2020-01-01,Egypt,412,350,127,53,0,264
2020-02-01,Egypt,861,385,143,57,36,605
2020-03-01,Egypt,658,0,137,66,38,292
2020-04-01,Egypt,452,392,102,51,26,257
2020-05-01,Egypt,430,248,68,50,40,236
2020-06-01,Egypt,433,172,105,49,31,263
2020-07-01,Egypt,0,245,83,51,23,0
2020-08-01,Egypt,434,189,102,49,22,216
2020-09-01,Egypt,395,191,0,32,18,161
2020-10-01,Egypt,367,262,110,43,33,277
2020-11-01,Egypt,286,192,103,0,0,248
2020-12-01,Egypt,564,220,113,51,33,244
2021-01-01,Egypt,455,302,131,58,35,309
2021-02-01,Egypt,869,0,169,120,61,537
2021-03-01,Egypt,581,367,190,67,54,274
2021-04-01,Egypt,544,308,114,55,33,286
2021-05-01,Egypt,593,279,109,72,32,539
2021-06-01,Egypt,397,303,98,47,22,308
2021-07-01,Egypt,0,247,83,0,17,0
2021-08-01,Egypt,386,231,76,38,20,319
2021-09-01,Egypt,396,230,95,36,0,194
2021-10-01,Egypt,482,282,95,47,32,307
2021-11-01,Egypt,416,223,57,35,28,337
2021-12-01,Egypt,488,327,128,65,24,330
2022-01-01,Egypt,567,312,132,69,37,328
2022-02-01,Egypt,711,315,170,57,39,335
2022-03-01,Egypt,535,0,121,57,56,331
2022-04-01,Egypt,339,0,148,66,29,307
2022-05-01,Egypt,391,362,136,53,28,205
2022-06-01,Egypt,448,250,94,53,31,397
2022-07-01,Egypt,401,250,85,37,23,275
2022-08-01,Egypt,337,262,93,37,24,235
2022-09-01,Egypt,379,259,97,37,30,236
2022-10-01,Egypt,384,260,77,0,24,203
2022-11-01,Egypt,412,264,151,77,34,340
2022-12-01,Egypt,524,272,0,66,34,558
2023-01-01,Egypt,394,0,137,86,32,189
2023-02-01,Egypt,670,322,151,80,43,464
2023-03-01,Egypt,644,407,162,65,34,420
2013-09-01,Morocco,178,108,0,0,0,85
2013-10-01,Morocco,163,84,38,20,11,84
2013-11-01,Morocco,224,83,35,0,12,114
2013-12-01,Morocco,206,0,51,19,15,188
2014-01-01,Morocco,247,108,46,0,12,238
2014-02-01,Morocco,292,157,0,38,16,128
2014-03-01,Morocco,237,145,51,0,0,161
2014-04-01,Morocco,0,0,54,28,0,0
2014-05-01,Morocco,180,104,47,22,14,82
2014-06-01,Morocco,234,103,0,14,11,162
2014-07-01,Morocco,183,74,36,18,11,129
2014-08-01,Morocco,189,69,37,14,13,182
2014-09-01,Morocco,159,95,0,0,0,67
2014-10-01,Morocco,205,89,53,36,11,162
2014-11-01,Morocco,193,151,58,20,11,122
2014-12-01,Morocco,214,106,57,28,12,161
2015-01-01,Morocco,254,0,51,35,13,137
2015-02-01,Morocco,309,183,59,0,0,272
2015-03-01,Morocco,0,129,56,0,17,0
2015-04-01,Morocco,188,100,44,23,11,129
2015-05-01,Morocco,216,0,53,27,0,133
2015-06-01,Morocco,221,94,59,17,0,168
2015-07-01,Morocco,138,134,51,26,0,67
2015-08-01,Morocco,145,105,0,12,15,102
2015-09-01,Morocco,219,110,69,36,0,157
2015-10-01,Morocco,263,117,39,28,14,198
2015-11-01,Morocco,177,142,64,0,0,156
2015-12-01,Morocco,211,122,54,0,19,182
2016-01-01,Morocco,217,136,0,23,0,235
2016-02-01,Morocco,163,151,49,25,0,96
2016-03-01,Morocco,248,0,77,24,13,233
2016-04-01,Morocco,174,160,63,18,13,102
2016-05-01,Morocco,200,138,52,18,12,104
2016-06-01,Morocco,0,136,53,24,11,0
2016-07-01,Morocco,202,124,44,0,0,171
2016-08-01,Morocco,156,82,38,21,12,127
2016-09-01,Morocco,0,96,51,22,11,0
2016-10-01,Morocco,143,0,39,17,14,55
2016-11-01,Morocco,0,0,36,22,15,0
2016-12-01,Morocco,192,113,42,24,0,87
2017-01-01,Morocco,319,171,64,24,18,160
2017-02-01,Morocco,232,125,52,36,15,173
2017-03-01,Morocco,219,0,54,29,0,113
2017-04-01,Morocco,0,169,76,30,14,0
2017-05-01,Morocco,0,136,74,19,18,0
2017-06-01,Morocco,163,110,47,26,13,86
2017-07-01,Morocco,177,97,38,29,11,96
2017-08-01,Morocco,210,98,41,25,9,94
2017-09-01,Morocco,211,109,42,23,11,104
2017-10-01,Morocco,261,0,49,24,13,237
2017-11-01,Morocco,251,112,52,27,14,114
2017-12-01,Morocco,315,159,59,31,0,218
2018-01-01,Morocco,310,160,54,25,18,180
2018-02-01,Morocco,331,198,61,28,14,200
2018-03-01,Morocco,252,129,54,28,16,216
2018-04-01,Morocco,263,120,0,35,16,172
2018-05-01,Morocco,199,157,55,23,0,120
2018-06-01,Morocco,280,150,32,30,14,228
2018-07-01,Morocco,201,112,47,20,10,119
2018-08-01,Morocco,246,72,54,23,12,133
2018-09-01,Morocco,170,139,0,23,10,128
2018-10-01,Morocco,255,0,0,26,15,174
2018-11-01,Morocco,226,127,56,31,0,149
2018-12-01,Morocco,203,0,55,25,18,111
2019-01-01,Morocco,0,197,61,35,12,0
2019-02-01,Morocco,281,153,78,23,15,177
2019-03-01,Morocco,303,126,74,35,15,139
2019-04-01,Morocco,0,140,0,0,0,0
2019-05-01,Morocco,186,137,60,26,13,74
2019-06-01,Morocco,320,161,66,29,13,208
2019-07-01,Morocco,168,110,43,0,12,148
2019-08-01,Morocco,458,119,63,31,10,371
2019-09-01,Morocco,365,140,69,22,18,223
2019-10-01,Morocco,223,217,52,0,0,95
2019-11-01,Morocco,0,130,48,28,0,0
2019-12-01,Morocco,259,137,55,21,13,123
2020-01-01,Morocco,292,180,65,26,18,169
2020-02-01,Morocco,265,0,53,32,0,191
2020-03-01,Morocco,235,164,79,0,0,93
2020-04-01,Morocco,293,138,47,32,13,254
2020-05-01,Morocco,0,120,59,24,13,0
2020-06-01,Morocco,275,141,0,42,12,191
2020-07-01,Morocco,166,140,40,24,0,124
2020-08-01,Morocco,186,115,48,18,15,205
2020-09-01,Morocco,194,86,62,0,12,116
2020-10-01,Morocco,179,103,56,29,14,128
2020-11-01,Morocco,185,102,55,0,11,102
2020-12-01,Morocco,380,149,59,24,11,272
2021-01-01,Morocco,0,153,55,28,15,0
2021-02-01,Morocco,351,226,94,0,29,164
2021-03-01,Morocco,0,231,101,0,24,0
2021-04-01,Morocco,386,142,80,0,27,167
2021-05-01,Morocco,0,150,50,34,16,0
2021-06-01,Morocco,270,105,0,28,13,145
2021-07-01,Morocco,180,152,51,26,13,113
2021-08-01,Morocco,228,0,43,0,0,188
2021-09-01,Morocco,0,0,53,28,12,0
2021-10-01,Morocco,231,0,41,20,11,142
2021-11-01,Morocco,361,142,51,30,20,243
2021-12-01,Morocco,0,134,0,41,14,0
2022-01-01,Morocco,273,173,0,33,12,243
2022-02-01,Morocco,282,158,57,34,24,242
2022-03-01,Morocco,281,171,75,40,17,171
2022-04-01,Morocco,346,157,0,0,16,223
2022-05-01,Morocco,0,145,58,0,15,0
2022-06-01,Morocco,275,110,50,22,16,201
2022-07-01,Morocco,195,110,45,0,15,116
2022-08-01,Morocco,181,91,38,24,0,137
2022-09-01,Morocco,0,113,52,22,12,0
2022-10-01,Morocco,279,125,52,21,11,177
2022-11-01,Morocco,225,105,46,24,14,111
2022-12-01,Morocco,230,175,64,37,21,148
2023-01-01,Morocco,339,137,58,32,16,148
2023-02-01,Morocco,351,158,0,35,19,197
2023-03-01,Morocco,334,149,68,29,21,236
2013-09-01,Afghanistan,69,38,0,0,0,38
2013-10-01,Afghanistan,62,0,0,10,5,27
2013-11-01,Afghanistan,0,40,24,10,0,0
2013-12-01,Afghanistan,0,50,0,9,0,0
2014-01-01,Afghanistan,91,41,22,0,6,69
2014-02-01,Afghanistan,106,63,24,0,7,103
2014-03-01,Afghanistan,124,60,32,0,7,93
2014-04-01,Afghanistan,0,42,0,9,0,0
2014-05-01,Afghanistan,0,51,19,0,4,0
2014-06-01,Afghanistan,73,53,19,16,4,37
2014-07-01,Afghanistan,63,44,0,9,3,43
2014-08-01,Afghanistan,66,37,13,0,4,45
2014-09-01,Afghanistan,81,41,16,0,0,60
2014-10-01,Afghanistan,76,62,24,0,4,29
2014-11-01,Afghanistan,0,54,22,11,6,0
2014-12-01,Afghanistan,0,64,23,0,6,0
2015-01-01,Afghanistan,105,60,20,0,0,74
2015-02-01,Afghanistan,92,58,0,10,10,69
2015-03-01,Afghanistan,104,89,0,0,7,70
2015-04-01,Afghanistan,88,43,0,11,0,71
2015-05-01,Afghanistan,72,0,0,0,5,70
2015-06-01,Afghanistan,74,41,0,13,0,54
2015-07-01,Afghanistan,86,59,0,0,5,41
2015-08-01,Afghanistan,0,33,0,7,5,0
2015-09-01,Afghanistan,140,0,33,0,7,95
2015-10-01,Afghanistan,0,73,0,10,5,0
2015-11-01,Afghanistan,0,66,0,7,7,0
2015-12-01,Afghanistan,102,82,38,13,0,84
2016-01-01,Afghanistan,104,45,27,0,6,68
2016-02-01,Afghanistan,85,52,23,12,7,47
2016-03-01,Afghanistan,126,0,25,0,7,74
2016-04-01,Afghanistan,99,0,26,15,0,55
2016-05-01,Afghanistan,91,36,20,0,7,38
2016-06-01,Afghanistan,100,59,21,12,6,74
2016-07-01,Afghanistan,88,37,20,9,4,44
2016-08-01,Afghanistan,74,41,14,7,5,56
2016-09-01,Afghanistan,76,36,0,0,4,59
2016-10-01,Afghanistan,0,39,22,12,5,0
2016-11-01,Afghanistan,0,41,0,10,6,0
2016-12-01,Afghanistan,0,40,0,10,0,0
2017-01-01,Afghanistan,177,53,30,0,8,109
2017-02-01,Afghanistan,109,0,29,15,6,70
2017-03-01,Afghanistan,121,0,23,0,7,94
2017-04-01,Afghanistan,90,0,25,12,0,47
2017-05-01,Afghanistan,84,0,0,13,5,38
2017-06-01,Afghanistan,0,0,23,0,0,0
2017-07-01,Afghanistan,0,59,22,9,6,0
2017-08-01,Afghanistan,66,59,14,0,0,49
2017-09-01,Afghanistan,109,0,0,0,0,45
2017-10-01,Afghanistan,0,63,0,0,7,0
2017-11-01,Afghanistan,0,65,0,11,10,0
2017-12-01,Afghanistan,142,68,0,17,0,85
2018-01-01,Afghanistan,122,0,30,16,7,72
2018-02-01,Afghanistan,0,63,27,0,0,0
2018-03-01,Afghanistan,93,66,27,11,8,67
2018-04-01,Afghanistan,105,0,23,20,0,44
2018-05-01,Afghanistan,0,43,34,12,6,0
2018-06-01,Afghanistan,85,0,25,11,6,70
2018-07-01,Afghanistan,63,0,18,9,6,21
2018-08-01,Afghanistan,92,37,16,7,6,52
2018-09-01,Afghanistan,113,0,25,8,5,57
2018-10-01,Afghanistan,0,61,0,11,0,0
2018-11-01,Afghanistan,67,51,28,11,8,47
2018-12-01,Afghanistan,85,0,29,10,6,52
2019-01-01,Afghanistan,142,52,33,0,0,86
2019-02-01,Afghanistan,115,77,35,12,9,77
2019-03-01,Afghanistan,0,102,25,0,0,0
2019-04-01,Afghanistan,131,0,0,10,7,83
2019-05-01,Afghanistan,117,62,29,16,6,90
2019-06-01,Afghanistan,68,0,29,0,4,46
2019-07-01,Afghanistan,104,65,25,10,0,67
2019-08-01,Afghanistan,0,0,25,14,0,0
2019-09-01,Afghanistan,117,63,0,10,0,54
2019-10-01,Afghanistan,109,58,0,11,6,62
2019-11-01,Afghanistan,116,63,37,13,9,84
2019-12-01,Afghanistan,116,50,30,11,8,100
2020-01-01,Afghanistan,124,60,30,0,6,83
2020-02-01,Afghanistan,121,72,0,14,9,60
2020-03-01,Afghanistan,150,69,31,0,7,127
2020-04-01,Afghanistan,128,0,33,0,0,72
2020-05-01,Afghanistan,123,0,0,8,8,111
2020-06-01,Afghanistan,113,59,29,12,8,53
2020-07-01,Afghanistan,69,47,18,13,5,43
2020-08-01,Afghanistan,0,0,0,8,6,0
2020-09-01,Afghanistan,0,47,18,0,0,0
2020-10-01,Afghanistan,0,0,0,0,0,0
2020-11-01,Afghanistan,103,61,0,12,6,62
2020-12-01,Afghanistan,103,69,0,13,10,76
2021-01-01,Afghanistan,0,0,33,0,0,0
2021-02-01,Afghanistan,0,99,30,0,0,0
2021-03-01,Afghanistan,145,87,30,0,14,108
2021-04-01,Afghanistan,149,0,34,17,6,125
2021-05-01,Afghanistan,0,78,0,0,7,0
2021-06-01,Afghanistan,105,43,21,12,9,80
2021-07-01,Afghanistan,96,45,25,0,0,61
2021-08-01,Afghanistan,89,44,17,9,5,69
2021-09-01,Afghanistan,99,0,0,8,5,90
2021-10-01,Afghanistan,145,0,19,11,0,122
2021-11-01,Afghanistan,0,64,19,14,0,0
2021-12-01,Afghanistan,111,0,0,0,6,89
2022-01-01,Afghanistan,0,0,54,0,9,0
2022-02-01,Afghanistan,126,86,0,0,8,99
2022-03-01,Afghanistan,106,0,0,19,11,67
2022-04-01,Afghanistan,122,0,37,16,8,70
2022-05-01,Afghanistan,92,49,16,12,0,54
2022-06-01,Afghanistan,122,60,21,0,5,49
2022-07-01,Afghanistan,117,70,23,0,0,85
2022-08-01,Afghanistan,94,54,22,8,7,78
2022-09-01,Afghanistan,87,0,22,0,0,35
2022-10-01,Afghanistan,88,56,29,0,6,72
2022-11-01,Afghanistan,120,64,25,0,8,105
2022-12-01,Afghanistan,0,0,30,15,8,0
2023-01-01,Afghanistan,137,0,32,18,10,152
2023-02-01,Afghanistan,0,0,46,0,0,0
2023-03-01,Afghanistan,165,86,31,10,7,130
2013-09-01,Liberia,0,0,0,6,4,0
2013-10-01,Liberia,81,31,20,8,0,52
2013-11-01,Liberia,66,0,15,0,4,28
2013-12-01,Liberia,83,0,0,0,4,50
2014-01-01,Liberia,0,0,0,11,7,0
2014-02-01,Liberia,0,38,20,0,4,0
2014-03-01,Liberia,0,54,0,9,8,0
2014-04-01,Liberia,96,0,20,10,5,66
2014-05-01,Liberia,0,45,22,0,5,0
2014-06-01,Liberia,0,36,15,0,4,0
2014-07-01,Liberia,0,0,0,0,5,0
2014-08-01,Liberia,56,0,17,0,0,34
2014-09-01,Liberia,68,34,14,6,5,56
2014-10-01,Liberia,78,0,0,9,4,50
2014-11-01,Liberia,83,46,17,7,0,50
2014-12-01,Liberia,73,60,0,10,0,54
2015-01-01,Liberia,80,0,20,0,4,27
2015-02-01,Liberia,97,64,24,12,0,61
2015-03-01,Liberia,0,36,26,11,0,0
2015-04-01,Liberia,97,0,22,8,4,65
2015-05-01,Liberia,0,0,18,9,5,0
2015-06-01,Liberia,0,0,22,0,5,0
2015-07-01,Liberia,64,30,18,9,0,44
2015-08-01,Liberia,54,34,13,9,0,25
2015-09-01,Liberia,0,43,0,11,4,0
2015-10-01,Liberia,72,39,20,9,5,34
2015-11-01,Liberia,56,0,0,8,4,46
2015-12-01,Liberia,74,0,19,15,6,31
2016-01-01,Liberia,0,54,23,0,0,0
2016-02-01,Liberia,73,44,0,0,0,67
2016-03-01,Liberia,83,54,0,0,5,79
2016-04-01,Liberia,78,75,0,0,0,63
2016-05-01,Liberia,77,38,0,0,4,42
2016-06-01,Liberia,0,62,20,11,4,0
2016-07-01,Liberia,0,0,17,9,4,0
2016-08-01,Liberia,68,35,13,0,0,59
2016-09-01,Liberia,53,43,14,0,0,39
2016-10-01,Liberia,60,39,0,0,0,58
2016-11-01,Liberia,69,53,18,0,5,46
2016-12-01,Liberia,85,64,0,0,7,67
2017-01-01,Liberia,0,54,17,13,0,0
2017-02-01,Liberia,102,0,24,0,5,71
2017-03-01,Liberia,90,46,0,15,6,43
2017-04-01,Liberia,0,54,0,11,6,0
2017-05-01,Liberia,69,49,0,9,4,34
2017-06-01,Liberia,0,0,20,0,3,0
2017-07-01,Liberia,57,0,15,0,3,40
2017-08-01,Liberia,76,40,15,8,0,74
2017-09-01,Liberia,55,0,0,10,0,35
2017-10-01,Liberia,109,46,17,11,6,68
2017-11-01,Liberia,101,0,27,11,6,87
2017-12-01,Liberia,0,0,20,13,6,0
2018-01-01,Liberia,114,67,0,0,0,70
2018-02-01,Liberia,131,0,20,14,7,71
2018-03-01,Liberia,0,0,17,14,6,0
2018-04-01,Liberia,108,0,0,13,0,110
2018-05-01,Liberia,0,33,0,8,5,0
2018-06-01,Liberia,75,55,17,0,0,35
2018-07-01,Liberia,63,46,0,0,4,37
2018-08-01,Liberia,0,0,13,8,6,0
2018-09-01,Liberia,42,37,16,8,0,26
2018-10-01,Liberia,68,0,0,7,6,80
2018-11-01,Liberia,71,46,25,0,0,44
2018-12-01,Liberia,74,62,20,0,0,61
2019-01-01,Liberia,0,0,26,10,0,0
2019-02-01,Liberia,82,60,22,9,0,39
2019-03-01,Liberia,0,0,22,11,6,0
2019-04-01,Liberia,0,59,0,0,5,0
2019-05-01,Liberia,96,61,15,0,5,69
2019-06-01,Liberia,100,58,0,14,0,81
2019-07-01,Liberia,0,35,22,0,0,0
2019-08-01,Liberia,99,51,19,0,7,81
2019-09-01,Liberia,97,68,17,0,6,48
2019-10-01,Liberia,0,0,22,12,5,0
2019-11-01,Liberia,0,0,0,12,5,0
2019-12-01,Liberia,111,42,0,9,4,58
2020-01-01,Liberia,107,68,0,12,5,86
2020-02-01,Liberia,89,74,0,13,7,37
2020-03-01,Liberia,0,0,27,16,0,0
2020-04-01,Liberia,114,59,23,16,6,62
2020-05-01,Liberia,0,0,22,8,3,0
2020-06-01,Liberia,0,51,16,0,5,0
2020-07-01,Liberia,0,0,21,0,3,0
2020-08-01,Liberia,91,40,12,0,0,74
2020-09-01,Liberia,118,52,15,7,4,69
2020-10-01,Liberia,0,48,19,9,5,0
2020-11-01,Liberia,135,44,0,9,7,65
2020-12-01,Liberia,69,47,0,0,6,26
2021-01-01,Liberia,89,50,22,0,6,56
2021-02-01,Liberia,0,89,35,0,10,0
2021-03-01,Liberia,142,0,0,0,0,79
2021-04-01,Liberia,120,0,0,16,8,65
2021-05-01,Liberia,0,49,24,12,0,0
2021-06-01,Liberia,80,40,0,10,6,50
2021-07-01,Liberia,0,0,14,10,0,0
2021-08-01,Liberia,104,56,0,10,4,78
2021-09-01,Liberia,83,45,15,11,0,64
2021-10-01,Liberia,64,32,18,0,5,52
2021-11-01,Liberia,103,43,24,12,4,91
2021-12-01,Liberia,87,0,30,19,0,64
2022-01-01,Liberia,118,60,38,13,0,65
2022-02-01,Liberia,123,76,0,16,7,83
2022-03-01,Liberia,0,66,22,13,0,0
2022-04-01,Liberia,116,48,23,13,5,56
2022-05-01,Liberia,0,68,25,11,0,0
2022-06-01,Liberia,0,40,21,0,0,0
2022-07-01,Liberia,83,44,22,11,0,75
2022-08-01,Liberia,0,53,17,9,6,0
2022-09-01,Liberia,70,52,22,0,6,54
2022-10-01,Liberia,0,58,0,13,5,0
2022-11-01,Liberia,114,51,18,12,5,85
2022-12-01,Liberia,92,57,0,10,6,50
2023-01-01,Liberia,0,0,0,11,6,0
2023-02-01,Liberia,93,60,26,9,0,60
2023-03-01,Liberia,0,45,34,0,9,0
2013-09-01,Sierra Leone,49,0,8,0,3,35
2013-10-01,Sierra Leone,57,48,0,8,4,47
2013-11-01,Sierra Leone,58,37,14,5,4,52
2013-12-01,Sierra Leone,0,0,18,9,0,0
2014-01-01,Sierra Leone,73,47,18,0,0,44
2014-02-01,Sierra Leone,0,41,20,10,5,0
2014-03-01,Sierra Leone,66,0,0,0,3,27
2014-04-01,Sierra Leone,0,0,0,0,4,0
2014-05-01,Sierra Leone,0,38,14,0,3,0
2014-06-01,Sierra Leone,0,31,19,0,0,0
2014-07-01,Sierra Leone,0,37,0,0,3,0
2014-08-01,Sierra Leone,45,36,20,5,2,33
2014-09-01,Sierra Leone,55,28,0,6,3,28
2014-10-01,Sierra Leone,62,42,0,0,0,67
2014-11-01,Sierra Leone,61,51,17,7,0,55
2014-12-01,Sierra Leone,69,42,18,7,3,31
2015-01-01,Sierra Leone,55,30,21,12,0,44
2015-02-01,Sierra Leone,0,45,0,9,4,0
2015-03-01,Sierra Leone,85,0,28,10,4,35
2015-04-01,Sierra Leone,92,32,0,7,4,82
2015-05-01,Sierra Leone,77,0,0,8,3,33
2015-06-01,Sierra Leone,71,37,0,8,4,30
2015-07-01,Sierra Leone,50,33,0,6,0,24
2015-08-01,Sierra Leone,38,33,11,0,3,26
2015-09-01,Sierra Leone,0,0,0,11,5,0
2015-10-01,Sierra Leone,0,40,17,0,0,0
2015-11-01,Sierra Leone,0,38,17,7,0,0
2015-12-01,Sierra Leone,0,35,0,0,0,0
2016-01-01,Sierra Leone,0,0,19,0,0,0
2016-02-01,Sierra Leone,88,40,26,10,0,48
2016-03-01,Sierra Leone,73,53,21,0,4,37
2016-04-01,Sierra Leone,91,36,18,12,3,49
2016-05-01,Sierra Leone,69,0,0,10,4,40
2016-06-01,Sierra Leone,0,41,17,8,3,0
2016-07-01,Sierra Leone,73,0,13,7,0,42
2016-08-01,Sierra Leone,44,30,0,0,0,26
2016-09-01,Sierra Leone,64,0,16,6,3,32
2016-10-01,Sierra Leone,61,44,15,11,4,35
2016-11-01,Sierra Leone,81,0,15,10,0,48
2016-12-01,Sierra Leone,0,0,14,0,5,0
2017-01-01,Sierra Leone,0,0,0,8,0,0
2017-02-01,Sierra Leone,92,0,14,13,5,56
2017-03-01,Sierra Leone,56,46,23,10,5,34
2017-04-01,Sierra Leone,86,0,18,8,5,79
2017-05-01,Sierra Leone,84,55,19,0,0,78
2017-06-01,Sierra Leone,0,38,0,7,4,0
2017-07-01,Sierra Leone,51,23,0,8,3,25
2017-08-01,Sierra Leone,0,30,13,0,3,0
2017-09-01,Sierra Leone,50,39,11,0,4,34
2017-10-01,Sierra Leone,0,42,0,10,0,0
2017-11-01,Sierra Leone,0,0,0,12,0,0
2017-12-01,Sierra Leone,90,65,23,14,0,55
2018-01-01,Sierra Leone,93,52,0,0,0,43
2018-02-01,Sierra Leone,110,0,23,0,4,68
2018-03-01,Sierra Leone,93,45,16,8,0,48
2018-04-01,Sierra Leone,78,51,19,0,3,36
2018-05-01,Sierra Leone,0,0,21,0,4,0
2018-06-01,Sierra Leone,0,50,22,8,3,0
2018-07-01,Sierra Leone,73,30,16,9,5,54
2018-08-01,Sierra Leone,51,0,11,8,0,51
2018-09-01,Sierra Leone,49,0,15,9,3,23
2018-10-01,Sierra Leone,65,35,13,0,3,34
2018-11-01,Sierra Leone,98,38,13,8,3,43
2018-12-01,Sierra Leone,0,49,15,9,5,0
2019-01-01,Sierra Leone,123,47,0,10,4,56
2019-02-01,Sierra Leone,82,63,23,0,5,64
2019-03-01,Sierra Leone,78,72,25,14,6,45
2019-04-01,Sierra Leone,0,50,0,0,4,0
2019-05-01,Sierra Leone,79,42,0,8,4,41
2019-06-01,Sierra Leone,93,43,13,8,3,52
2019-07-01,Sierra Leone,69,33,16,9,0,63
2019-08-01,Sierra Leone,93,51,21,9,0,38
2019-09-01,Sierra Leone,81,52,0,0,5,54
2019-10-01,Sierra Leone,0,0,19,0,6,0
2019-11-01,Sierra Leone,78,0,0,12,0,59
2019-12-01,Sierra Leone,66,0,24,11,4,36
2020-01-01,Sierra Leone,107,0,0,0,4,69
2020-02-01,Sierra Leone,0,51,19,15,0,0
2020-03-01,Sierra Leone,104,59,0,0,4,35
2020-04-01,Sierra Leone,0,48,0,0,4,0
2020-05-01,Sierra Leone,76,0,21,7,0,42
2020-06-01,Sierra Leone,0,0,13,0,0,0
2020-07-01,Sierra Leone,0,49,16,9,0,0
2020-08-01,Sierra Leone,55,0,16,0,3,42
2020-09-01,Sierra Leone,84,40,11,0,0,73
2020-10-01,Sierra Leone,70,36,0,6,4,24
2020-11-01,Sierra Leone,87,46,12,0,0,47
2020-12-01,Sierra Leone,0,0,20,10,7,0
2021-01-01,Sierra Leone,76,0,24,0,0,39
2021-02-01,Sierra Leone,135,56,30,15,5,114
2021-03-01,Sierra Leone,0,0,0,13,0,0
2021-04-01,Sierra Leone,129,66,0,0,6,95
2021-05-01,Sierra Leone,102,56,0,0,0,86
2021-06-01,Sierra Leone,70,0,17,0,5,44
2021-07-01,Sierra Leone,0,46,14,9,3,0
2021-08-01,Sierra Leone,85,39,17,0,3,56
2021-09-01,Sierra Leone,82,33,13,12,0,73
2021-10-01,Sierra Leone,70,0,17,8,4,64
2021-11-01,Sierra Leone,74,41,18,11,4,34
2021-12-01,Sierra Leone,101,43,17,7,0,73
2022-01-01,Sierra Leone,0,0,30,12,5,0
2022-02-01,Sierra Leone,116,68,18,10,5,50
2022-03-01,Sierra Leone,0,68,24,12,4,0
2022-04-01,Sierra Leone,0,74,18,0,4,0
2022-05-01,Sierra Leone,0,0,0,12,5,0
2022-06-01,Sierra Leone,0,0,0,10,4,0
2022-07-01,Sierra Leone,66,57,20,0,4,22
2022-08-01,Sierra Leone,82,30,19,10,4,72
2022-09-01,Sierra Leone,97,0,18,8,0,63
2022-10-01,Sierra Leone,0,0,19,8,3,0
2022-11-01,Sierra Leone,0,0,21,9,4,0
2022-12-01,Sierra Leone,81,0,21,0,5,33
2023-01-01,Sierra Leone,81,0,0,13,5,52
2023-02-01,Sierra Leone,99,0,25,0,5,76
2023-03-01,Sierra Leone,120,70,22,13,5,79
2013-09-01,Guinea,53,20,16,0,2,49
2013-10-01,Guinea,49,30,12,5,2,31
2013-11-01,Guinea,59,0,14,5,3,32
2013-12-01,Guinea,62,31,17,10,0,49
2014-01-01,Guinea,93,0,0,10,5,46
2014-02-01,Guinea,63,0,0,7,0,63
2014-03-01,Guinea,78,46,0,0,0,50
2014-04-01,Guinea,69,36,0,0,0,59
2014-05-01,Guinea,59,41,18,7,3,36
2014-06-01,Guinea,63,0,11,7,3,38
2014-07-01,Guinea,0,0,15,6,2,0
2014-08-01,Guinea,38,29,15,0,2,20
2014-09-01,Guinea,0,26,15,5,4,0
2014-10-01,Guinea,52,32,0,0,4,31
2014-11-01,Guinea,54,0,17,9,0,24
2014-12-01,Guinea,0,0,0,0,5,0
2015-01-01,Guinea,0,38,0,7,4,0
2015-02-01,Guinea,0,0,16,10,5,0
2015-03-01,Guinea,73,41,21,6,6,30
2015-04-01,Guinea,67,38,15,0,3,51
2015-05-01,Guinea,0,33,20,7,0,0
2015-06-01,Guinea,0,29,0,0,3,0
2015-07-01,Guinea,0,27,13,5,0,0
2015-08-01,Guinea,44,0,9,6,3,23
2015-09-01,Guinea,81,51,18,7,4,52
2015-10-01,Guinea,0,42,0,9,4,0
2015-11-01,Guinea,58,37,21,11,0,22
2015-12-01,Guinea,67,34,0,0,3,54
2016-01-01,Guinea,59,36,16,8,5,47
2016-02-01,Guinea,94,39,23,10,4,38
2016-03-01,Guinea,67,44,17,10,0,34
2016-04-01,Guinea,59,44,14,0,0,33
2016-05-01,Guinea,54,0,17,6,0,26
2016-06-01,Guinea,0,0,0,7,2,0
2016-07-01,Guinea,55,30,12,0,2,31
2016-08-01,Guinea,62,21,12,4,4,21
2016-09-01,Guinea,61,0,9,8,2,41
2016-10-01,Guinea,0,0,15,7,4,0
2016-11-01,Guinea,50,0,14,0,4,43
2016-12-01,Guinea,0,42,16,7,0,0
2017-01-01,Guinea,0,0,14,0,0,0
2017-02-01,Guinea,94,0,17,0,4,47
2017-03-01,Guinea,0,33,16,0,5,0
2017-04-01,Guinea,0,34,19,7,4,0
2017-05-01,Guinea,83,0,0,10,0,59
2017-06-01,Guinea,55,0,20,8,3,37
2017-07-01,Guinea,49,30,13,0,3,25
2017-08-01,Guinea,57,27,0,0,3,35
2017-09-01,Guinea,68,0,0,7,4,59
2017-10-01,Guinea,0,34,0,0,4,0
2017-11-01,Guinea,82,52,0,7,0,35
2017-12-01,Guinea,82,44,21,9,0,39
